.id,data,data_dados,origVars,count,origType,sex,ageGrpLower,ageGrpUpper,region,symptoms,other,value
20,16-03-2020,16-03-2020 00:00,obitos_50_59_f,NULL,obitos,F,50,59,Portugal,,,
21,17-03-2020,17-03-2020 00:00,obitos_50_59_f,NULL,obitos,F,50,59,Portugal,,,
22,18-03-2020,18-03-2020 00:00,obitos_50_59_f,NULL,obitos,F,50,59,Portugal,,,
23,19-03-2020,19-03-2020 00:00,obitos_50_59_f,NULL,obitos,F,50,59,Portugal,,,
24,20-03-2020,20-03-2020 00:00,obitos_50_59_f,NULL,obitos,F,50,59,Portugal,,,
25,21-03-2020,21-03-2020 00:00,obitos_50_59_f,NULL,obitos,F,50,59,Portugal,,,
26,22-03-2020,22-03-2020 00:00,obitos_50_59_f,NULL,obitos,F,50,59,Portugal,,,
27,23-03-2020,23-03-2020 00:00,obitos_50_59_f,NULL,obitos,F,50,59,Portugal,,,
28,24-03-2020,24-03-2020 00:00,obitos_50_59_f,1,obitos,F,50,59,Portugal,,,1
29,25-03-2020,25-03-2020 00:00,obitos_50_59_f,1,obitos,F,50,59,Portugal,,,1
30,26-03-2020,26-03-2020 00:00,obitos_50_59_f,1,obitos,F,50,59,Portugal,,,1
31,27-03-2020,27-03-2020 00:00,obitos_50_59_f,1,obitos,F,50,59,Portugal,,,1
32,28-03-2020,28-03-2020 00:00,obitos_50_59_f,1,obitos,F,50,59,Portugal,,,1
33,29-03-2020,29-03-2020 00:00,obitos_50_59_f,1,obitos,F,50,59,Portugal,,,1
34,30-03-2020,30-03-2020 00:00,obitos_50_59_f,1,obitos,F,50,59,Portugal,,,1
35,31-03-2020,31-03-2020 00:00,obitos_50_59_f,1,obitos,F,50,59,Portugal,,,1
36,01-04-2020,01-04-2020 00:00,obitos_50_59_f,1,obitos,F,50,59,Portugal,,,1
37,02-04-2020,02-04-2020 00:00,obitos_50_59_f,2,obitos,F,50,59,Portugal,,,2
38,03-04-2020,03-04-2020 00:00,obitos_50_59_f,2,obitos,F,50,59,Portugal,,,2
39,04-04-2020,04-04-2020 00:00,obitos_50_59_f,2,obitos,F,50,59,Portugal,,,2
40,05-04-2020,05-04-2020 00:00,obitos_50_59_f,2,obitos,F,50,59,Portugal,,,2
41,06-04-2020,06-04-2020 00:00,obitos_50_59_f,2,obitos,F,50,59,Portugal,,,2
42,07-04-2020,07-04-2020 00:00,obitos_50_59_f,2,obitos,F,50,59,Portugal,,,2
43,08-04-2020,08-04-2020 00:00,obitos_50_59_f,2,obitos,F,50,59,Portugal,,,2
44,09-04-2020,09-04-2020 00:00,obitos_50_59_f,2,obitos,F,50,59,Portugal,,,2
45,10-04-2020,10-04-2020 00:00,obitos_50_59_f,2,obitos,F,50,59,Portugal,,,2
46,11-04-2020,11-04-2020 00:00,obitos_50_59_f,3,obitos,F,50,59,Portugal,,,3
47,12-04-2020,12-04-2020 00:00,obitos_50_59_f,3,obitos,F,50,59,Portugal,,,3
48,13-04-2020,13-04-2020 00:00,obitos_50_59_f,4,obitos,F,50,59,Portugal,,,4
49,14-04-2020,14-04-2020 00:00,obitos_50_59_f,5,obitos,F,50,59,Portugal,,,5
50,15-04-2020,15-04-2020 00:00,obitos_50_59_f,5,obitos,F,50,59,Portugal,,,5
51,16-04-2020,16-04-2020 00:00,obitos_50_59_f,5,obitos,F,50,59,Portugal,,,5
52,17-04-2020,17-04-2020 00:00,obitos_50_59_f,5,obitos,F,50,59,Portugal,,,5
53,18-04-2020,18-04-2020 00:00,obitos_50_59_f,5,obitos,F,50,59,Portugal,,,5
54,19-04-2020,19-04-2020 00:00,obitos_50_59_f,5,obitos,F,50,59,Portugal,,,5
55,20-04-2020,20-04-2020 00:00,obitos_50_59_f,5,obitos,F,50,59,Portugal,,,5
56,21-04-2020,21-04-2020 00:00,obitos_50_59_f,5,obitos,F,50,59,Portugal,,,5
57,22-04-2020,22-04-2020 00:00,obitos_50_59_f,5,obitos,F,50,59,Portugal,,,5
58,23-04-2020,23-04-2020 00:00,obitos_50_59_f,5,obitos,F,50,59,Portugal,,,5
59,24-04-2020,24-04-2020 00:00,obitos_50_59_f,5,obitos,F,50,59,Portugal,,,5
60,25-04-2020,25-04-2020 00:00,obitos_50_59_f,6,obitos,F,50,59,Portugal,,,6
61,26-04-2020,26-04-2020 00:00,obitos_50_59_f,6,obitos,F,50,59,Portugal,,,6
62,27-04-2020,27-04-2020 00:00,obitos_50_59_f,6,obitos,F,50,59,Portugal,,,6
63,28-04-2020,28-04-2020 00:00,obitos_50_59_f,7,obitos,F,50,59,Portugal,,,7
64,29-04-2020,29-04-2020 00:00,obitos_50_59_f,7,obitos,F,50,59,Portugal,,,7
65,30-04-2020,30-04-2020 00:00,obitos_50_59_f,8,obitos,F,50,59,Portugal,,,8
66,01-05-2020,01-05-2020 00:00,obitos_50_59_f,9,obitos,F,50,59,Portugal,,,9
67,02-05-2020,02-05-2020 00:00,obitos_50_59_f,9,obitos,F,50,59,Portugal,,,9
68,03-05-2020,03-05-2020 00:00,obitos_50_59_f,9,obitos,F,50,59,Portugal,,,9
69,04-05-2020,04-05-2020 00:00,obitos_50_59_f,9,obitos,F,50,59,Portugal,,,9
70,05-05-2020,05-05-2020 00:00,obitos_50_59_f,9,obitos,F,50,59,Portugal,,,9
71,06-05-2020,06-05-2020 00:00,obitos_50_59_f,9,obitos,F,50,59,Portugal,,,9
72,07-05-2020,07-05-2020 00:00,obitos_50_59_f,9,obitos,F,50,59,Portugal,,,9
73,08-05-2020,08-05-2020 00:00,obitos_50_59_f,9,obitos,F,50,59,Portugal,,,9
74,09-05-2020,09-05-2020 00:00,obitos_50_59_f,9,obitos,F,50,59,Portugal,,,9
75,10-05-2020,10-05-2020 00:00,obitos_50_59_f,9,obitos,F,50,59,Portugal,,,9
76,11-05-2020,11-05-2020 00:00,obitos_50_59_f,9,obitos,F,50,59,Portugal,,,9
77,12-05-2020,12-05-2020 00:00,obitos_50_59_f,10,obitos,F,50,59,Portugal,,,10
78,13-05-2020,13-05-2020 00:00,obitos_50_59_f,10,obitos,F,50,59,Portugal,,,10
79,14-05-2020,14-05-2020 00:00,obitos_50_59_f,11,obitos,F,50,59,Portugal,,,11
80,15-05-2020,15-05-2020 00:00,obitos_50_59_f,12,obitos,F,50,59,Portugal,,,12
81,16-05-2020,16-05-2020 00:00,obitos_50_59_f,12,obitos,F,50,59,Portugal,,,12
82,17-05-2020,17-05-2020 00:00,obitos_50_59_f,12,obitos,F,50,59,Portugal,,,12
83,18-05-2020,18-05-2020 00:00,obitos_50_59_f,12,obitos,F,50,59,Portugal,,,12
84,19-05-2020,19-05-2020 00:00,obitos_50_59_f,12,obitos,F,50,59,Portugal,,,12
85,20-05-2020,20-05-2020 00:00,obitos_50_59_f,12,obitos,F,50,59,Portugal,,,12
86,21-05-2020,21-05-2020 00:00,obitos_50_59_f,12,obitos,F,50,59,Portugal,,,12
87,22-05-2020,22-05-2020 00:00,obitos_50_59_f,12,obitos,F,50,59,Portugal,,,12
88,23-05-2020,23-05-2020 00:00,obitos_50_59_f,12,obitos,F,50,59,Portugal,,,12
89,24-05-2020,24-05-2020 00:00,obitos_50_59_f,12,obitos,F,50,59,Portugal,,,12
90,25-05-2020,25-05-2020 00:00,obitos_50_59_f,13,obitos,F,50,59,Portugal,,,13
91,26-05-2020,26-05-2020 00:00,obitos_50_59_f,13,obitos,F,50,59,Portugal,,,13
92,27-05-2020,27-05-2020 00:00,obitos_50_59_f,13,obitos,F,50,59,Portugal,,,13
93,28-05-2020,28-05-2020 00:00,obitos_50_59_f,13,obitos,F,50,59,Portugal,,,13
94,29-05-2020,29-05-2020 00:00,obitos_50_59_f,13,obitos,F,50,59,Portugal,,,13
95,30-05-2020,30-05-2020 00:00,obitos_50_59_f,14,obitos,F,50,59,Portugal,,,14
96,31-05-2020,31-05-2020 00:00,obitos_50_59_f,14,obitos,F,50,59,Portugal,,,14
97,01-06-2020,01-06-2020 00:00,obitos_50_59_f,14,obitos,F,50,59,Portugal,,,14
98,02-06-2020,02-06-2020 00:00,obitos_50_59_f,15,obitos,F,50,59,Portugal,,,15
99,03-06-2020,03-06-2020 00:00,obitos_50_59_f,15,obitos,F,50,59,Portugal,,,15
100,04-06-2020,04-06-2020 00:00,obitos_50_59_f,15,obitos,F,50,59,Portugal,,,15
101,05-06-2020,05-06-2020 00:00,obitos_50_59_f,15,obitos,F,50,59,Portugal,,,15
102,06-06-2020,06-06-2020 00:00,obitos_50_59_f,15,obitos,F,50,59,Portugal,,,15
103,07-06-2020,07-06-2020 00:00,obitos_50_59_f,15,obitos,F,50,59,Portugal,,,15
104,08-06-2020,08-06-2020 00:00,obitos_50_59_f,15,obitos,F,50,59,Portugal,,,15
105,09-06-2020,09-06-2020 00:00,obitos_50_59_f,15,obitos,F,50,59,Portugal,,,15
106,10-06-2020,10-06-2020 00:00,obitos_50_59_f,15,obitos,F,50,59,Portugal,,,15
107,11-06-2020,11-06-2020 00:00,obitos_50_59_f,15,obitos,F,50,59,Portugal,,,15
108,12-06-2020,12-06-2020 00:00,obitos_50_59_f,15,obitos,F,50,59,Portugal,,,15
109,13-06-2020,13-06-2020 00:00,obitos_50_59_f,15,obitos,F,50,59,Portugal,,,15
110,14-06-2020,14-06-2020 00:00,obitos_50_59_f,15,obitos,F,50,59,Portugal,,,15
1,26-02-2020,26-02-2020 00:00,obitos_50_59_m,NULL,obitos,M,50,59,Portugal,,,
2,27-02-2020,27-02-2020 00:00,obitos_50_59_m,NULL,obitos,M,50,59,Portugal,,,
3,28-02-2020,28-02-2020 00:00,obitos_50_59_m,NULL,obitos,M,50,59,Portugal,,,
4,29-02-2020,29-02-2020 00:00,obitos_50_59_m,NULL,obitos,M,50,59,Portugal,,,
5,01-03-2020,01-03-2020 00:00,obitos_50_59_m,NULL,obitos,M,50,59,Portugal,,,
6,02-03-2020,02-03-2020 00:00,obitos_50_59_m,NULL,obitos,M,50,59,Portugal,,,
7,03-03-2020,03-03-2020 16:00,obitos_50_59_m,NULL,obitos,M,50,59,Portugal,,,
8,04-03-2020,04-03-2020 17:00,obitos_50_59_m,NULL,obitos,M,50,59,Portugal,,,
9,05-03-2020,05-03-2020 17:00,obitos_50_59_m,NULL,obitos,M,50,59,Portugal,,,
10,06-03-2020,06-03-2020 17:00,obitos_50_59_m,NULL,obitos,M,50,59,Portugal,,,
11,07-03-2020,07-03-2020 17:00,obitos_50_59_m,NULL,obitos,M,50,59,Portugal,,,
12,08-03-2020,08-03-2020 17:30,obitos_50_59_m,NULL,obitos,M,50,59,Portugal,,,
13,09-03-2020,09-03-2020 18:45,obitos_50_59_m,NULL,obitos,M,50,59,Portugal,,,
14,10-03-2020,10-03-2020 10:00,obitos_50_59_m,NULL,obitos,M,50,59,Portugal,,,
15,11-03-2020,11-03-2020 00:00,obitos_50_59_m,NULL,obitos,M,50,59,Portugal,,,
16,12-03-2020,12-03-2020 00:00,obitos_50_59_m,NULL,obitos,M,50,59,Portugal,,,
17,13-03-2020,13-03-2020 00:00,obitos_50_59_m,NULL,obitos,M,50,59,Portugal,,,
18,14-03-2020,14-03-2020 00:00,obitos_50_59_m,NULL,obitos,M,50,59,Portugal,,,
19,15-03-2020,15-03-2020 00:00,obitos_50_59_m,NULL,obitos,M,50,59,Portugal,,,
20,16-03-2020,16-03-2020 00:00,obitos_50_59_m,NULL,obitos,M,50,59,Portugal,,,
21,17-03-2020,17-03-2020 00:00,obitos_50_59_m,NULL,obitos,M,50,59,Portugal,,,
22,18-03-2020,18-03-2020 00:00,obitos_50_59_m,NULL,obitos,M,50,59,Portugal,,,
23,19-03-2020,19-03-2020 00:00,obitos_50_59_m,NULL,obitos,M,50,59,Portugal,,,
24,20-03-2020,20-03-2020 00:00,obitos_50_59_m,NULL,obitos,M,50,59,Portugal,,,
25,21-03-2020,21-03-2020 00:00,obitos_50_59_m,NULL,obitos,M,50,59,Portugal,,,
26,22-03-2020,22-03-2020 00:00,obitos_50_59_m,NULL,obitos,M,50,59,Portugal,,,
27,23-03-2020,23-03-2020 00:00,obitos_50_59_m,NULL,obitos,M,50,59,Portugal,,,
28,24-03-2020,24-03-2020 00:00,obitos_50_59_m,2,obitos,M,50,59,Portugal,,,2
29,25-03-2020,25-03-2020 00:00,obitos_50_59_m,3,obitos,M,50,59,Portugal,,,3
30,26-03-2020,26-03-2020 00:00,obitos_50_59_m,3,obitos,M,50,59,Portugal,,,3
31,27-03-2020,27-03-2020 00:00,obitos_50_59_m,3,obitos,M,50,59,Portugal,,,3
32,28-03-2020,28-03-2020 00:00,obitos_50_59_m,4,obitos,M,50,59,Portugal,,,4
33,29-03-2020,29-03-2020 00:00,obitos_50_59_m,4,obitos,M,50,59,Portugal,,,4
34,30-03-2020,30-03-2020 00:00,obitos_50_59_m,5,obitos,M,50,59,Portugal,,,5
35,31-03-2020,31-03-2020 00:00,obitos_50_59_m,5,obitos,M,50,59,Portugal,,,5
36,01-04-2020,01-04-2020 00:00,obitos_50_59_m,6,obitos,M,50,59,Portugal,,,6
37,02-04-2020,02-04-2020 00:00,obitos_50_59_m,6,obitos,M,50,59,Portugal,,,6
38,03-04-2020,03-04-2020 00:00,obitos_50_59_m,7,obitos,M,50,59,Portugal,,,7
39,04-04-2020,04-04-2020 00:00,obitos_50_59_m,6,obitos,M,50,59,Portugal,,,6
40,05-04-2020,05-04-2020 00:00,obitos_50_59_m,6,obitos,M,50,59,Portugal,,,6
41,06-04-2020,06-04-2020 00:00,obitos_50_59_m,6,obitos,M,50,59,Portugal,,,6
42,07-04-2020,07-04-2020 00:00,obitos_50_59_m,7,obitos,M,50,59,Portugal,,,7
43,08-04-2020,08-04-2020 00:00,obitos_50_59_m,8,obitos,M,50,59,Portugal,,,8
44,09-04-2020,09-04-2020 00:00,obitos_50_59_m,8,obitos,M,50,59,Portugal,,,8
45,10-04-2020,10-04-2020 00:00,obitos_50_59_m,10,obitos,M,50,59,Portugal,,,10
46,11-04-2020,11-04-2020 00:00,obitos_50_59_m,13,obitos,M,50,59,Portugal,,,13
47,12-04-2020,12-04-2020 00:00,obitos_50_59_m,13,obitos,M,50,59,Portugal,,,13
48,13-04-2020,13-04-2020 00:00,obitos_50_59_m,13,obitos,M,50,59,Portugal,,,13
49,14-04-2020,14-04-2020 00:00,obitos_50_59_m,13,obitos,M,50,59,Portugal,,,13
50,15-04-2020,15-04-2020 00:00,obitos_50_59_m,13,obitos,M,50,59,Portugal,,,13
51,16-04-2020,16-04-2020 00:00,obitos_50_59_m,13,obitos,M,50,59,Portugal,,,13
52,17-04-2020,17-04-2020 00:00,obitos_50_59_m,13,obitos,M,50,59,Portugal,,,13
53,18-04-2020,18-04-2020 00:00,obitos_50_59_m,14,obitos,M,50,59,Portugal,,,14
54,19-04-2020,19-04-2020 00:00,obitos_50_59_m,15,obitos,M,50,59,Portugal,,,15
55,20-04-2020,20-04-2020 00:00,obitos_50_59_m,15,obitos,M,50,59,Portugal,,,15
56,21-04-2020,21-04-2020 00:00,obitos_50_59_m,15,obitos,M,50,59,Portugal,,,15
57,22-04-2020,22-04-2020 00:00,obitos_50_59_m,15,obitos,M,50,59,Portugal,,,15
58,23-04-2020,23-04-2020 00:00,obitos_50_59_m,16,obitos,M,50,59,Portugal,,,16
59,24-04-2020,24-04-2020 00:00,obitos_50_59_m,17,obitos,M,50,59,Portugal,,,17
60,25-04-2020,25-04-2020 00:00,obitos_50_59_m,18,obitos,M,50,59,Portugal,,,18
61,26-04-2020,26-04-2020 00:00,obitos_50_59_m,18,obitos,M,50,59,Portugal,,,18
62,27-04-2020,27-04-2020 00:00,obitos_50_59_m,20,obitos,M,50,59,Portugal,,,20
63,28-04-2020,28-04-2020 00:00,obitos_50_59_m,20,obitos,M,50,59,Portugal,,,20
64,29-04-2020,29-04-2020 00:00,obitos_50_59_m,21,obitos,M,50,59,Portugal,,,21
65,30-04-2020,30-04-2020 00:00,obitos_50_59_m,21,obitos,M,50,59,Portugal,,,21
66,01-05-2020,01-05-2020 00:00,obitos_50_59_m,22,obitos,M,50,59,Portugal,,,22
67,02-05-2020,02-05-2020 00:00,obitos_50_59_m,23,obitos,M,50,59,Portugal,,,23
68,03-05-2020,03-05-2020 00:00,obitos_50_59_m,23,obitos,M,50,59,Portugal,,,23
69,04-05-2020,04-05-2020 00:00,obitos_50_59_m,23,obitos,M,50,59,Portugal,,,23
70,05-05-2020,05-05-2020 00:00,obitos_50_59_m,24,obitos,M,50,59,Portugal,,,24
71,06-05-2020,06-05-2020 00:00,obitos_50_59_m,24,obitos,M,50,59,Portugal,,,24
72,07-05-2020,07-05-2020 00:00,obitos_50_59_m,24,obitos,M,50,59,Portugal,,,24
73,08-05-2020,08-05-2020 00:00,obitos_50_59_m,24,obitos,M,50,59,Portugal,,,24
74,09-05-2020,09-05-2020 00:00,obitos_50_59_m,27,obitos,M,50,59,Portugal,,,27
75,10-05-2020,10-05-2020 00:00,obitos_50_59_m,27,obitos,M,50,59,Portugal,,,27
76,11-05-2020,11-05-2020 00:00,obitos_50_59_m,27,obitos,M,50,59,Portugal,,,27
77,12-05-2020,12-05-2020 00:00,obitos_50_59_m,28,obitos,M,50,59,Portugal,,,28
78,13-05-2020,13-05-2020 00:00,obitos_50_59_m,28,obitos,M,50,59,Portugal,,,28
79,14-05-2020,14-05-2020 00:00,obitos_50_59_m,28,obitos,M,50,59,Portugal,,,28
80,15-05-2020,15-05-2020 00:00,obitos_50_59_m,28,obitos,M,50,59,Portugal,,,28
81,16-05-2020,16-05-2020 00:00,obitos_50_59_m,28,obitos,M,50,59,Portugal,,,28
82,17-05-2020,17-05-2020 00:00,obitos_50_59_m,28,obitos,M,50,59,Portugal,,,28
83,18-05-2020,18-05-2020 00:00,obitos_50_59_m,28,obitos,M,50,59,Portugal,,,28
84,19-05-2020,19-05-2020 00:00,obitos_50_59_m,28,obitos,M,50,59,Portugal,,,28
85,20-05-2020,20-05-2020 00:00,obitos_50_59_m,28,obitos,M,50,59,Portugal,,,28
86,21-05-2020,21-05-2020 00:00,obitos_50_59_m,28,obitos,M,50,59,Portugal,,,28
87,22-05-2020,22-05-2020 00:00,obitos_50_59_m,28,obitos,M,50,59,Portugal,,,28
88,23-05-2020,23-05-2020 00:00,obitos_50_59_m,27,obitos,M,50,59,Portugal,,,27
89,24-05-2020,24-05-2020 00:00,obitos_50_59_m,27,obitos,M,50,59,Portugal,,,27
90,25-05-2020,25-05-2020 00:00,obitos_50_59_m,28,obitos,M,50,59,Portugal,,,28
91,26-05-2020,26-05-2020 00:00,obitos_50_59_m,28,obitos,M,50,59,Portugal,,,28
92,27-05-2020,27-05-2020 00:00,obitos_50_59_m,29,obitos,M,50,59,Portugal,,,29
93,28-05-2020,28-05-2020 00:00,obitos_50_59_m,29,obitos,M,50,59,Portugal,,,29
94,29-05-2020,29-05-2020 00:00,obitos_50_59_m,30,obitos,M,50,59,Portugal,,,30
95,30-05-2020,30-05-2020 00:00,obitos_50_59_m,31,obitos,M,50,59,Portugal,,,31
96,31-05-2020,31-05-2020 00:00,obitos_50_59_m,31,obitos,M,50,59,Portugal,,,31
97,01-06-2020,01-06-2020 00:00,obitos_50_59_m,31,obitos,M,50,59,Portugal,,,31
98,02-06-2020,02-06-2020 00:00,obitos_50_59_m,31,obitos,M,50,59,Portugal,,,31
99,03-06-2020,03-06-2020 00:00,obitos_50_59_m,31,obitos,M,50,59,Portugal,,,31
100,04-06-2020,04-06-2020 00:00,obitos_50_59_m,31,obitos,M,50,59,Portugal,,,31
101,05-06-2020,05-06-2020 00:00,obitos_50_59_m,31,obitos,M,50,59,Portugal,,,31
102,06-06-2020,06-06-2020 00:00,obitos_50_59_m,31,obitos,M,50,59,Portugal,,,31
103,07-06-2020,07-06-2020 00:00,obitos_50_59_m,32,obitos,M,50,59,Portugal,,,32
104,08-06-2020,08-06-2020 00:00,obitos_50_59_m,32,obitos,M,50,59,Portugal,,,32
105,09-06-2020,09-06-2020 00:00,obitos_50_59_m,33,obitos,M,50,59,Portugal,,,33
106,10-06-2020,10-06-2020 00:00,obitos_50_59_m,33,obitos,M,50,59,Portugal,,,33
107,11-06-2020,11-06-2020 00:00,obitos_50_59_m,33,obitos,M,50,59,Portugal,,,33
108,12-06-2020,12-06-2020 00:00,obitos_50_59_m,33,obitos,M,50,59,Portugal,,,33
109,13-06-2020,13-06-2020 00:00,obitos_50_59_m,34,obitos,M,50,59,Portugal,,,34
110,14-06-2020,14-06-2020 00:00,obitos_50_59_m,34,obitos,M,50,59,Portugal,,,34
1,26-02-2020,26-02-2020 00:00,obitos_60_69_f,NULL,obitos,F,60,69,Portugal,,,
2,27-02-2020,27-02-2020 00:00,obitos_60_69_f,NULL,obitos,F,60,69,Portugal,,,
3,28-02-2020,28-02-2020 00:00,obitos_60_69_f,NULL,obitos,F,60,69,Portugal,,,
4,29-02-2020,29-02-2020 00:00,obitos_60_69_f,NULL,obitos,F,60,69,Portugal,,,
5,01-03-2020,01-03-2020 00:00,obitos_60_69_f,NULL,obitos,F,60,69,Portugal,,,
6,02-03-2020,02-03-2020 00:00,obitos_60_69_f,NULL,obitos,F,60,69,Portugal,,,
7,03-03-2020,03-03-2020 16:00,obitos_60_69_f,NULL,obitos,F,60,69,Portugal,,,
8,04-03-2020,04-03-2020 17:00,obitos_60_69_f,NULL,obitos,F,60,69,Portugal,,,
9,05-03-2020,05-03-2020 17:00,obitos_60_69_f,NULL,obitos,F,60,69,Portugal,,,
10,06-03-2020,06-03-2020 17:00,obitos_60_69_f,NULL,obitos,F,60,69,Portugal,,,
11,07-03-2020,07-03-2020 17:00,obitos_60_69_f,NULL,obitos,F,60,69,Portugal,,,
12,08-03-2020,08-03-2020 17:30,obitos_60_69_f,NULL,obitos,F,60,69,Portugal,,,
13,09-03-2020,09-03-2020 18:45,obitos_60_69_f,NULL,obitos,F,60,69,Portugal,,,
14,10-03-2020,10-03-2020 10:00,obitos_60_69_f,NULL,obitos,F,60,69,Portugal,,,
15,11-03-2020,11-03-2020 00:00,obitos_60_69_f,NULL,obitos,F,60,69,Portugal,,,
16,12-03-2020,12-03-2020 00:00,obitos_60_69_f,NULL,obitos,F,60,69,Portugal,,,
17,13-03-2020,13-03-2020 00:00,obitos_60_69_f,NULL,obitos,F,60,69,Portugal,,,
18,14-03-2020,14-03-2020 00:00,obitos_60_69_f,NULL,obitos,F,60,69,Portugal,,,
19,15-03-2020,15-03-2020 00:00,obitos_60_69_f,NULL,obitos,F,60,69,Portugal,,,
20,16-03-2020,16-03-2020 00:00,obitos_60_69_f,NULL,obitos,F,60,69,Portugal,,,
21,17-03-2020,17-03-2020 00:00,obitos_60_69_f,NULL,obitos,F,60,69,Portugal,,,
22,18-03-2020,18-03-2020 00:00,obitos_60_69_f,NULL,obitos,F,60,69,Portugal,,,
23,19-03-2020,19-03-2020 00:00,obitos_60_69_f,NULL,obitos,F,60,69,Portugal,,,
24,20-03-2020,20-03-2020 00:00,obitos_60_69_f,NULL,obitos,F,60,69,Portugal,,,
25,21-03-2020,21-03-2020 00:00,obitos_60_69_f,NULL,obitos,F,60,69,Portugal,,,
26,22-03-2020,22-03-2020 00:00,obitos_60_69_f,NULL,obitos,F,60,69,Portugal,,,
27,23-03-2020,23-03-2020 00:00,obitos_60_69_f,NULL,obitos,F,60,69,Portugal,,,
28,24-03-2020,24-03-2020 00:00,obitos_60_69_f,0,obitos,F,60,69,Portugal,,,0
29,25-03-2020,25-03-2020 00:00,obitos_60_69_f,0,obitos,F,60,69,Portugal,,,0
30,26-03-2020,26-03-2020 00:00,obitos_60_69_f,0,obitos,F,60,69,Portugal,,,0
31,27-03-2020,27-03-2020 00:00,obitos_60_69_f,1,obitos,F,60,69,Portugal,,,1
32,28-03-2020,28-03-2020 00:00,obitos_60_69_f,1,obitos,F,60,69,Portugal,,,1
33,29-03-2020,29-03-2020 00:00,obitos_60_69_f,1,obitos,F,60,69,Portugal,,,1
34,30-03-2020,30-03-2020 00:00,obitos_60_69_f,1,obitos,F,60,69,Portugal,,,1
35,31-03-2020,31-03-2020 00:00,obitos_60_69_f,1,obitos,F,60,69,Portugal,,,1
36,01-04-2020,01-04-2020 00:00,obitos_60_69_f,1,obitos,F,60,69,Portugal,,,1
37,02-04-2020,02-04-2020 00:00,obitos_60_69_f,2,obitos,F,60,69,Portugal,,,2
38,03-04-2020,03-04-2020 00:00,obitos_60_69_f,3,obitos,F,60,69,Portugal,,,3
39,04-04-2020,04-04-2020 00:00,obitos_60_69_f,4,obitos,F,60,69,Portugal,,,4
40,05-04-2020,05-04-2020 00:00,obitos_60_69_f,6,obitos,F,60,69,Portugal,,,6
41,06-04-2020,06-04-2020 00:00,obitos_60_69_f,7,obitos,F,60,69,Portugal,,,7
42,07-04-2020,07-04-2020 00:00,obitos_60_69_f,10,obitos,F,60,69,Portugal,,,10
43,08-04-2020,08-04-2020 00:00,obitos_60_69_f,12,obitos,F,60,69,Portugal,,,12
44,09-04-2020,09-04-2020 00:00,obitos_60_69_f,12,obitos,F,60,69,Portugal,,,12
45,10-04-2020,10-04-2020 00:00,obitos_60_69_f,12,obitos,F,60,69,Portugal,,,12
46,11-04-2020,11-04-2020 00:00,obitos_60_69_f,13,obitos,F,60,69,Portugal,,,13
47,12-04-2020,12-04-2020 00:00,obitos_60_69_f,13,obitos,F,60,69,Portugal,,,13
48,13-04-2020,13-04-2020 00:00,obitos_60_69_f,16,obitos,F,60,69,Portugal,,,16
49,14-04-2020,14-04-2020 00:00,obitos_60_69_f,17,obitos,F,60,69,Portugal,,,17
50,15-04-2020,15-04-2020 00:00,obitos_60_69_f,19,obitos,F,60,69,Portugal,,,19
51,16-04-2020,16-04-2020 00:00,obitos_60_69_f,19,obitos,F,60,69,Portugal,,,19
52,17-04-2020,17-04-2020 00:00,obitos_60_69_f,19,obitos,F,60,69,Portugal,,,19
53,18-04-2020,18-04-2020 00:00,obitos_60_69_f,21,obitos,F,60,69,Portugal,,,21
54,19-04-2020,19-04-2020 00:00,obitos_60_69_f,22,obitos,F,60,69,Portugal,,,22
55,20-04-2020,20-04-2020 00:00,obitos_60_69_f,22,obitos,F,60,69,Portugal,,,22
56,21-04-2020,21-04-2020 00:00,obitos_60_69_f,22,obitos,F,60,69,Portugal,,,22
57,22-04-2020,22-04-2020 00:00,obitos_60_69_f,22,obitos,F,60,69,Portugal,,,22
58,23-04-2020,23-04-2020 00:00,obitos_60_69_f,23,obitos,F,60,69,Portugal,,,23
59,24-04-2020,24-04-2020 00:00,obitos_60_69_f,24,obitos,F,60,69,Portugal,,,24
60,25-04-2020,25-04-2020 00:00,obitos_60_69_f,25,obitos,F,60,69,Portugal,,,25
61,26-04-2020,26-04-2020 00:00,obitos_60_69_f,26,obitos,F,60,69,Portugal,,,26
62,27-04-2020,27-04-2020 00:00,obitos_60_69_f,28,obitos,F,60,69,Portugal,,,28
63,28-04-2020,28-04-2020 00:00,obitos_60_69_f,30,obitos,F,60,69,Portugal,,,30
64,29-04-2020,29-04-2020 00:00,obitos_60_69_f,31,obitos,F,60,69,Portugal,,,31
65,30-04-2020,30-04-2020 00:00,obitos_60_69_f,31,obitos,F,60,69,Portugal,,,31
66,01-05-2020,01-05-2020 00:00,obitos_60_69_f,32,obitos,F,60,69,Portugal,,,32
67,02-05-2020,02-05-2020 00:00,obitos_60_69_f,32,obitos,F,60,69,Portugal,,,32
68,03-05-2020,03-05-2020 00:00,obitos_60_69_f,33,obitos,F,60,69,Portugal,,,33
69,04-05-2020,04-05-2020 00:00,obitos_60_69_f,33,obitos,F,60,69,Portugal,,,33
70,05-05-2020,05-05-2020 00:00,obitos_60_69_f,34,obitos,F,60,69,Portugal,,,34
71,06-05-2020,06-05-2020 00:00,obitos_60_69_f,34,obitos,F,60,69,Portugal,,,34
